,name,distance,latitude,longitude,api,query
11541,Riverdale Perk,702,43.672453000000004,-79.338259,foursquare,restaurant
11542,Pilot Coffee Roasters,677,43.672453000000004,-79.338259,foursquare,restaurant
11543,Maha's Fine Egyptian Cuisine,792,43.672453000000004,-79.338259,foursquare,restaurant
11544,Ascari Enoteca,320,43.6592088,-79.3348396,foursquare,restaurant
11545,Hanoi 3 Seasons,332,43.6592088,-79.3348396,foursquare,restaurant
11546,Kristapsons Inc,297,43.6592088,-79.3348396,foursquare,restaurant
11547,Yaya,249,43.6592088,-79.3348396,foursquare,restaurant
11548,Completo,376,43.6592088,-79.3348396,foursquare,restaurant
11549,Goods and Provisions,334,43.6592088,-79.3348396,foursquare,restaurant
11550,Descendant Detroit Style Pizza,445,43.6592088,-79.3348396,foursquare,restaurant
11551,Eastside Social,416,43.6592088,-79.3348396,foursquare,restaurant
11552,Greta Solomon's,401,43.6592088,-79.3348396,foursquare,restaurant
11553,Kibo Sushi House,418,43.6592088,-79.3348396,foursquare,restaurant
11554,Golden Pizza,49,43.689211,-79.35438,foursquare,restaurant
11555,Danish Pastry Shop,498,43.689211,-79.35438,foursquare,restaurant
11556,The Greek Grill,583,43.689211,-79.35438,foursquare,restaurant
11557,Subway,443,43.689211,-79.35438,foursquare,restaurant
11558,Burger King,456,43.689211,-79.35438,foursquare,restaurant
11559,Serano Bakery,923,43.689211,-79.35438,foursquare,restaurant
11560,Big Jack's Burger Shops,576,43.689211,-79.35438,foursquare,restaurant
11561,Goat Coffee Co,802,43.689211,-79.35438,foursquare,restaurant
11562,Number One Chinese Restaurant,790,43.689211,-79.35438,foursquare,restaurant
11563,Tzatziki,886,43.689211,-79.35438,foursquare,restaurant
11564,Hokkaido Ramen Santouka,91,43.656927,-79.378497,foursquare,restaurant
11565,Blaze Pizza,130,43.656927,-79.378497,foursquare,restaurant
11566,Page One Cafe,216,43.656927,-79.378497,foursquare,restaurant
11567,Chipotle Mexican Grill,194,43.656927,-79.378497,foursquare,restaurant
11568,Five Guys Burgers & Fries,190,43.656927,-79.378497,foursquare,restaurant
11569,Kyoto Katsugyu,192,43.656927,-79.378497,foursquare,restaurant
11570,Salad King,261,43.656927,-79.378497,foursquare,restaurant
11571,Paramount Fine Foods,253,43.656927,-79.378497,foursquare,restaurant
11572,JOEY Eaton Centre,287,43.656927,-79.378497,foursquare,restaurant
11573,Banh Mi Boys,382,43.656927,-79.378497,foursquare,restaurant
11574,Page One Cafe,305,43.658295,-79.372346,foursquare,restaurant
11575,Kyoto Katsugyu,348,43.658295,-79.372346,foursquare,restaurant
11576,Hokkaido Ramen Santouka,469,43.658295,-79.372346,foursquare,restaurant
11577,George Restaurant,575,43.658295,-79.372346,foursquare,restaurant
11578,Kinka Izakaya,585,43.658295,-79.372346,foursquare,restaurant
11579,The George Street Diner,595,43.658295,-79.372346,foursquare,restaurant
11580,Zakkushi,606,43.658295,-79.372346,foursquare,restaurant
11581,Kinton Ramen 5,585,43.658295,-79.372346,foursquare,restaurant
11582,Chew Chew's Diner,578,43.658295,-79.372346,foursquare,restaurant
11583,Golden Greek,607,43.658295,-79.372346,foursquare,restaurant
11584,Il Cucina,316,43.694015500000006,-79.2889842,foursquare,restaurant
11585,Wing Wing Restaurant,357,43.694015500000006,-79.2889842,foursquare,restaurant
11586,Bento Sushi,428,43.694015500000006,-79.2889842,foursquare,restaurant
11587,Addis Cafe & Donut,448,43.694015500000006,-79.2889842,foursquare,restaurant
11588,Halibut House Fish and Chips Inc,508,43.694015500000006,-79.2889842,foursquare,restaurant
11589,Dhaka Biryani House,558,43.694015500000006,-79.2889842,foursquare,restaurant
11590,Mr Tastys Drive in,610,43.694015500000006,-79.2889842,foursquare,restaurant
11591,Bento Sushi,615,43.694015500000006,-79.2889842,foursquare,restaurant
11592,Double Sushi Japanese Restaurant,746,43.694015500000006,-79.2889842,foursquare,restaurant
11593,Pizza Pizza,733,43.694015500000006,-79.2889842,foursquare,restaurant
11594,Sea Witch Fish & Chips,155,43.6809164,-79.4229684,foursquare,restaurant
11595,CocoaLatte,199,43.6809164,-79.4229684,foursquare,restaurant
11596,Queen of Persia,212,43.6809164,-79.4229684,foursquare,restaurant
11597,Leah's Home Baking,134,43.6809164,-79.4229684,foursquare,restaurant
11598,Churrasco of St Clair,216,43.6809164,-79.4229684,foursquare,restaurant
11599,Baker and Scone,261,43.6809164,-79.4229684,foursquare,restaurant
11600,Lasa by Lamesa,144,43.6809164,-79.4229684,foursquare,restaurant
11601,Moong Sushi,198,43.6809164,-79.4229684,foursquare,restaurant
11602,Mezzetta Cafe Restaurant,214,43.6809164,-79.4229684,foursquare,restaurant
11603,Albert's Real Jamaican Food,300,43.6809164,-79.4229684,foursquare,restaurant
11604,Popeye's Louisiana Kitchen,196,43.6910667,-79.39535,foursquare,restaurant
11605,Midtown Gastro Hub,144,43.6910667,-79.39535,foursquare,restaurant
11606,Pizza Pizza,177,43.6910667,-79.39535,foursquare,restaurant
11607,Union Social Eatery,354,43.6910667,-79.39535,foursquare,restaurant
11608,Daeco Sushi,359,43.6910667,-79.39535,foursquare,restaurant
11609,The Bagel House,431,43.6910667,-79.39535,foursquare,restaurant
11610,Mary Be Kitchen,373,43.6910667,-79.39535,foursquare,restaurant
11611,Mr. Thai,167,43.6910667,-79.39535,foursquare,restaurant
11612,Mermaid Fish and Grill House,374,43.6910667,-79.39535,foursquare,restaurant
11613,Subway,374,43.6910667,-79.39535,foursquare,restaurant
11614,Flaming Stove,94,43.6975969,-79.39654,foursquare,restaurant
11615,Second Cup Coffee Co,20,43.6975969,-79.39654,foursquare,restaurant
11616,Tabule Restaurant,373,43.6975969,-79.39654,foursquare,restaurant
11617,La Salumeria,409,43.6975969,-79.39654,foursquare,restaurant
11618,Balsamico,437,43.6975969,-79.39654,foursquare,restaurant
11619,Little Sister,442,43.6975969,-79.39654,foursquare,restaurant
11620,The Keg Steakhouse + Bar,907,43.6975969,-79.39654,foursquare,restaurant
11621,Bread & Butter,860,43.6975969,-79.39654,foursquare,restaurant
11622,Thai Spicy House,872,43.6975969,-79.39654,foursquare,restaurant
11623,Florentia,957,43.6975969,-79.39654,foursquare,restaurant
11624,CAFE Dispensary,40,43.639832,-79.395954,foursquare,restaurant
11625,Hunters Landing,69,43.639832,-79.395954,foursquare,restaurant
11626,Sansotei Ramen,193,43.639832,-79.395954,foursquare,restaurant
11627,Roywoods,216,43.639832,-79.395954,foursquare,restaurant
11628,Touti Gelati and Cafe,327,43.639832,-79.395954,foursquare,restaurant
11629,Roses New York,259,43.639832,-79.395954,foursquare,restaurant
11630,Music Garden Cafe,348,43.639832,-79.395954,foursquare,restaurant
11631,Le Select Bistro,433,43.639832,-79.395954,foursquare,restaurant
11632,Guirei Toronto,338,43.639832,-79.395954,foursquare,restaurant
11633,Mira Restaurant,499,43.639832,-79.395954,foursquare,restaurant
11634,L'Espresso Bar Mercurio,35,43.667333,-79.399429,foursquare,restaurant
11635,Gyubee,95,43.667333,-79.399429,foursquare,restaurant
11636,Bar Mercurio,73,43.667333,-79.399429,foursquare,restaurant
11637,Innis Cafe,215,43.667333,-79.399429,foursquare,restaurant
11638,Fresh on Bloor,332,43.667333,-79.399429,foursquare,restaurant
11639,Trattoria Fieramosca,284,43.667333,-79.399429,foursquare,restaurant
11640,Morton's the Steakhouse,413,43.667333,-79.399429,foursquare,restaurant
11641,Cobs Bread,547,43.667333,-79.399429,foursquare,restaurant
11642,Subway,316,43.667333,-79.399429,foursquare,restaurant
11643,Piano Piano,561,43.667333,-79.399429,foursquare,restaurant
11644,Sam James Coffee Bar,93,43.6480008,-79.383177,foursquare,restaurant
11645,King Taps,104,43.6480008,-79.383177,foursquare,restaurant
11646,Canoe Restaurant & Bar,161,43.6480008,-79.383177,foursquare,restaurant
11647,Pizzeria Libretto,159,43.6480008,-79.383177,foursquare,restaurant
11648,Hy's Steakhouse & Cocktail Bar,168,43.6480008,-79.383177,foursquare,restaurant
11649,Cafe Landwer,194,43.6480008,-79.383177,foursquare,restaurant
11650,Cactus Club Cafe,210,43.6480008,-79.383177,foursquare,restaurant
11651,The Keg Steakhouse + Bar,232,43.6480008,-79.383177,foursquare,restaurant
11652,Bosk,241,43.6480008,-79.383177,foursquare,restaurant
11653,Estiatorio Volos,280,43.6480008,-79.383177,foursquare,restaurant
11654,Koh Lipe Thai Kitchen,358,43.656518,-79.389099,foursquare,restaurant
11655,Red Lobster,440,43.656518,-79.389099,foursquare,restaurant
11656,The Queen and Beaver Public House,460,43.656518,-79.389099,foursquare,restaurant
11657,Mercatto,445,43.656518,-79.389099,foursquare,restaurant
11658,Prenup Pub,530,43.656518,-79.389099,foursquare,restaurant
11659,JOEY Eaton Centre,582,43.656518,-79.389099,foursquare,restaurant
11660,Banh Mi Boys,652,43.656518,-79.389099,foursquare,restaurant
11661,Nando's Peri-Peri,618,43.656518,-79.389099,foursquare,restaurant
11662,Salad King,613,43.656518,-79.389099,foursquare,restaurant
11663,Green Box,676,43.656518,-79.389099,foursquare,restaurant
11664,The Bagel House,378,43.687999,-79.38906,foursquare,restaurant
11665,Capocaccia Cafe,412,43.687999,-79.38906,foursquare,restaurant
11666,Union Social Eatery,470,43.687999,-79.38906,foursquare,restaurant
11667,Kibo Sushi House,640,43.687999,-79.38906,foursquare,restaurant
11668,Nutbar,621,43.687999,-79.38906,foursquare,restaurant
11669,Sorrell Restaurant,856,43.687999,-79.38906,foursquare,restaurant
11670,Terroni,910,43.687999,-79.38906,foursquare,restaurant
11671,Terroni,907,43.687999,-79.38906,foursquare,restaurant
11672,Osaka Sushi Japanese Restaurant,323,43.656388899999996,-79.45166666666667,foursquare,restaurant
11673,La Cubana,611,43.656388899999996,-79.45166666666667,foursquare,restaurant
11674,Propeller Coffee Co,630,43.656388899999996,-79.45166666666667,foursquare,restaurant
11675,Cider House,638,43.656388899999996,-79.45166666666667,foursquare,restaurant
11676,Inter-Ster Restaurant,740,43.656388899999996,-79.45166666666667,foursquare,restaurant
11677,Sugo,774,43.656388899999996,-79.45166666666667,foursquare,restaurant
11678,Cafe Neon,742,43.656388899999996,-79.45166666666667,foursquare,restaurant
11679,Pizzeria Defina,864,43.656388899999996,-79.45166666666667,foursquare,restaurant
11680,Sushi Place,632,43.656388899999996,-79.45166666666667,foursquare,restaurant
11681,Subway,636,43.656388899999996,-79.45166666666667,foursquare,restaurant
11682,Roywoods,92,43.639179,-79.39959499999999,foursquare,restaurant
11683,Sansotei Ramen,113,43.639179,-79.39959499999999,foursquare,restaurant
11684,Roses New York,58,43.639179,-79.39959499999999,foursquare,restaurant
11685,CAFE Dispensary,267,43.639179,-79.39959499999999,foursquare,restaurant
11686,Hunters Landing,256,43.639179,-79.39959499999999,foursquare,restaurant
11687,Touti Gelati and Cafe,347,43.639179,-79.39959499999999,foursquare,restaurant
11688,Guirei Toronto,334,43.639179,-79.39959499999999,foursquare,restaurant
11689,Le Select Bistro,554,43.639179,-79.39959499999999,foursquare,restaurant
11690,Parisco Cafe,522,43.639179,-79.39959499999999,foursquare,restaurant
11691,Iruka Sushi,348,43.639179,-79.39959499999999,foursquare,restaurant
11692,Piano Piano,187,43.661666700000005,-79.40138888888889,foursquare,restaurant
11693,Yasu,196,43.661666700000005,-79.40138888888889,foursquare,restaurant
11694,Rasa,241,43.661666700000005,-79.40138888888889,foursquare,restaurant
11695,Second Cup Coffee Co,194,43.661666700000005,-79.40138888888889,foursquare,restaurant
11696,Pizza Fresca,445,43.661666700000005,-79.40138888888889,foursquare,restaurant
11697,Innis Cafe,436,43.661666700000005,-79.40138888888889,foursquare,restaurant
11698,Café Pamenar,566,43.661666700000005,-79.40138888888889,foursquare,restaurant
11699,Fresh on Bloor,590,43.661666700000005,-79.40138888888889,foursquare,restaurant
11700,Mother's Dumplings,527,43.661666700000005,-79.40138888888889,foursquare,restaurant
11701,Subway,362,43.661666700000005,-79.40138888888889,foursquare,restaurant
11702,Honest Weight,279,43.66666667,-79.45833333333334,foursquare,restaurant
11703,TuckShop Kitchen,282,43.66666667,-79.45833333333334,foursquare,restaurant
11704,Baguette & Co,297,43.66666667,-79.45833333333334,foursquare,restaurant
11705,Mattachioni,334,43.66666667,-79.45833333333334,foursquare,restaurant
11706,Wallace Espresso on Dupont,293,43.66666667,-79.45833333333334,foursquare,restaurant
11707,Rancho Relaxo,307,43.66666667,-79.45833333333334,foursquare,restaurant
11708,Cafe Con Leche,428,43.66666667,-79.45833333333334,foursquare,restaurant
11709,Cool Hand of a Girl,386,43.66666667,-79.45833333333334,foursquare,restaurant
11710,Thai Lime,470,43.66666667,-79.45833333333334,foursquare,restaurant
11711,Indie Alehouse,574,43.66666667,-79.45833333333334,foursquare,restaurant
11712,Osaka Sushi Japanese Restaurant,293,43.657191999999995,-79.452559,foursquare,restaurant
11713,Propeller Coffee Co,652,43.657191999999995,-79.452559,foursquare,restaurant
11714,La Cubana,710,43.657191999999995,-79.452559,foursquare,restaurant
11715,Cafe Neon,716,43.657191999999995,-79.452559,foursquare,restaurant
11716,Cider House,738,43.657191999999995,-79.452559,foursquare,restaurant
11717,Sugo,824,43.657191999999995,-79.452559,foursquare,restaurant
11718,Sushi Place,595,43.657191999999995,-79.452559,foursquare,restaurant
11719,Inter-Ster Restaurant,841,43.657191999999995,-79.452559,foursquare,restaurant
11720,Subway,604,43.657191999999995,-79.452559,foursquare,restaurant
11721,Mattachioni,883,43.657191999999995,-79.452559,foursquare,restaurant
11722,Café Pamenar,106,43.6576,-79.4032,foursquare,restaurant
11723,Pizza Fresca,103,43.6576,-79.4032,foursquare,restaurant
11724,Otto's Berlin Döner,138,43.6576,-79.4032,foursquare,restaurant
11725,Voodoo Child,195,43.6576,-79.4032,foursquare,restaurant
11726,Wanda's Pie in the Sky,166,43.6576,-79.4032,foursquare,restaurant
11727,El Trompo,203,43.6576,-79.4032,foursquare,restaurant
11728,The Hogtown Vegan,181,43.6576,-79.4032,foursquare,restaurant
11729,Ozzy's Burgers,271,43.6576,-79.4032,foursquare,restaurant
11730,Film Cafe,285,43.6576,-79.4032,foursquare,restaurant
11731,Ramen Isshin,324,43.6576,-79.4032,foursquare,restaurant
11732,Kinka Izakaya,16,43.660694,-79.379052,foursquare,restaurant
11733,Kinton Ramen 5,15,43.660694,-79.379052,foursquare,restaurant
11734,Golden Greek,224,43.660694,-79.379052,foursquare,restaurant
11735,Hair of the Dog,242,43.660694,-79.379052,foursquare,restaurant
11736,Banh Mi Boys,280,43.660694,-79.379052,foursquare,restaurant
11737,Lebanon Express,317,43.660694,-79.379052,foursquare,restaurant
11738,Page One Cafe,403,43.660694,-79.379052,foursquare,restaurant
11739,Salad King,400,43.660694,-79.379052,foursquare,restaurant
11740,North of Brooklyn Pizzeria,423,43.660694,-79.379052,foursquare,restaurant
11741,Five Guys Burgers & Fries,423,43.660694,-79.379052,foursquare,restaurant
11742,Touti Gelati and Cafe,73,43.636533,-79.395854,foursquare,restaurant
11743,Guirei Toronto,93,43.636533,-79.395854,foursquare,restaurant
11744,Iruka Sushi,73,43.636533,-79.395854,foursquare,restaurant
11745,Music Garden Cafe,234,43.636533,-79.395854,foursquare,restaurant
11746,Roywoods,353,43.636533,-79.395854,foursquare,restaurant
11747,Sansotei Ramen,348,43.636533,-79.395854,foursquare,restaurant
11748,CAFE Dispensary,380,43.636533,-79.395854,foursquare,restaurant
11749,Roses New York,365,43.636533,-79.395854,foursquare,restaurant
11750,Hunters Landing,406,43.636533,-79.395854,foursquare,restaurant
11751,Subway,304,43.636533,-79.395854,foursquare,restaurant
11752,Banh Mi Boys,85,43.659777000000005,-79.382767,foursquare,restaurant
11753,Lebanon Express,135,43.659777000000005,-79.382767,foursquare,restaurant
11754,The Queen and Beaver Public House,263,43.659777000000005,-79.382767,foursquare,restaurant
11755,Fran's Restaurant,187,43.659777000000005,-79.382767,foursquare,restaurant
11756,Salad King,258,43.659777000000005,-79.382767,foursquare,restaurant
11757,Kinka Izakaya,324,43.659777000000005,-79.382767,foursquare,restaurant
11758,Kinton Ramen 5,326,43.659777000000005,-79.382767,foursquare,restaurant
11759,Five Guys Burgers & Fries,333,43.659777000000005,-79.382767,foursquare,restaurant
11760,Chipotle Mexican Grill,356,43.659777000000005,-79.382767,foursquare,restaurant
11761,Burrito Bandidos,366,43.659777000000005,-79.382767,foursquare,restaurant
11762,McCafé,107,43.643667,-79.380414,foursquare,restaurant
11763,IQ Food Co,161,43.643667,-79.380414,foursquare,restaurant
11764,Uncle Tetsu's Japanese Cheesecake,111,43.643667,-79.380414,foursquare,restaurant
11765,E11Even,160,43.643667,-79.380414,foursquare,restaurant
11766,Harbour Sixty Steakhouse,255,43.643667,-79.380414,foursquare,restaurant
11767,Taverna Mercatto,256,43.643667,-79.380414,foursquare,restaurant
11768,SOCO Kitchen + Bar,281,43.643667,-79.380414,foursquare,restaurant
11769,Aroma Espresso Bar,307,43.643667,-79.380414,foursquare,restaurant
11770,Kellys Landing,263,43.643667,-79.380414,foursquare,restaurant
11771,Chotto Matte,338,43.643667,-79.380414,foursquare,restaurant
11772,Mr Jerk,121,43.666233,-79.373327,foursquare,restaurant
11773,Chew Chew's Diner,315,43.666233,-79.373327,foursquare,restaurant
11774,Red Cranberries Restaurant,362,43.666233,-79.373327,foursquare,restaurant
11775,Zakkushi,360,43.666233,-79.373327,foursquare,restaurant
11776,Butter Chicken Factory,345,43.666233,-79.373327,foursquare,restaurant
