,name,rating,review_count,distance,latitude,longitude,total,api,query
1850,The Donlands Diner,3.5,44,444.42297553256395,43.690537,-79.341307,68,yelp,restaurant
1851,California Restaurant,5.0,1,730.2305066407981,43.690537,-79.341307,68,yelp,restaurant
1852,kings drive in,3.5,35,719.4077245394818,43.690537,-79.341307,68,yelp,restaurant
1853,Little Coxwell Vietnamese And Thai Cuisine,4.0,144,1165.081883202636,43.690537,-79.341307,68,yelp,restaurant
1854,Jerusalem Restaurant,4.0,98,662.4677273537072,43.704461,-79.42312199999999,40,yelp,restaurant
1855,Marron Bistro,4.5,14,626.3658863247208,43.704461,-79.42312199999999,40,yelp,restaurant
1856,Bi Bim Bap,4.0,81,625.825042246318,43.704461,-79.42312199999999,40,yelp,restaurant
1857,The Great Maratha,4.0,54,697.3850792751299,43.704461,-79.42312199999999,40,yelp,restaurant
1858,7 Numbers Restaurant,4.0,118,764.7416596588445,43.704461,-79.42312199999999,40,yelp,restaurant
1859,Luna Thai Kitchen,4.0,13,706.1958634066538,43.704461,-79.42312199999999,40,yelp,restaurant
1860,The Abbot on Eglinton,4.0,41,776.7760731799385,43.704461,-79.42312199999999,40,yelp,restaurant
1861,House of Chan,3.5,29,769.4654007471241,43.704461,-79.42312199999999,40,yelp,restaurant
1862,Aish Tanoor,3.5,39,685.1802563779926,43.704461,-79.42312199999999,40,yelp,restaurant
1863,Tokyo Sushi,4.0,16,711.6785052639403,43.704461,-79.42312199999999,40,yelp,restaurant
1864,Blooming Orchid,4.5,25,752.3257478720401,43.704461,-79.42312199999999,40,yelp,restaurant
1865,Hay Sushi,4.5,7,718.267522596801,43.704461,-79.42312199999999,40,yelp,restaurant
1866,Crave Wings,5.0,8,700.4817522162307,43.704461,-79.42312199999999,40,yelp,restaurant
1867,Ferraro 502,3.5,51,803.9949716939371,43.704461,-79.42312199999999,40,yelp,restaurant
1868,Cafe on the Hill,0.0,0,587.7731329226979,43.704461,-79.42312199999999,40,yelp,restaurant
1869,Spring China House,2.5,44,687.6728997212518,43.704461,-79.42312199999999,40,yelp,restaurant
1870,Pampanguena Bakery,3.5,5,433.4948781668918,43.704461,-79.42312199999999,40,yelp,restaurant
1871,Nimman Thai Cuisine,3.5,19,779.111554212788,43.704461,-79.42312199999999,40,yelp,restaurant
1872,3 Eggs All Day Pub & Grill,2.5,15,611.623475193593,43.704461,-79.42312199999999,40,yelp,restaurant
1873,Foodieez - Indian & Hakka Cuisine,4.0,3,778.1434882506707,43.704461,-79.42312199999999,40,yelp,restaurant
1874,Nodo Leslieville,4.0,37,478.4811041817229,43.659195000000004,-79.329196,70,yelp,restaurant
1875,Eastside Social,4.5,81,835.6370218046757,43.659195000000004,-79.329196,70,yelp,restaurant
1876,Gio Rana's Really Really Nice Restaurant,4.0,231,470.77695033150457,43.659195000000004,-79.329196,70,yelp,restaurant
1877,Goods & Provisions,4.0,101,593.2907911547553,43.659195000000004,-79.329196,70,yelp,restaurant
1878,CrowdedHouse,4.5,64,491.6977749017487,43.659195000000004,-79.329196,70,yelp,restaurant
1879,Completo,4.5,173,546.8673497880276,43.659195000000004,-79.329196,70,yelp,restaurant
1880,La Paella,4.0,41,550.8621316673513,43.659195000000004,-79.329196,70,yelp,restaurant
1881,Greta Solomon's,4.0,48,597.0352593274848,43.659195000000004,-79.329196,70,yelp,restaurant
1882,Ascari,4.0,128,589.691406533592,43.659195000000004,-79.329196,70,yelp,restaurant
1883,Jules Bistro,3.5,31,510.4437715081872,43.659195000000004,-79.329196,70,yelp,restaurant
1884,Descendant Detroit Style Pizza,4.5,447,485.09080946502786,43.659195000000004,-79.329196,70,yelp,restaurant
1885,Pasaj,4.0,57,627.2959956500088,43.659195000000004,-79.329196,70,yelp,restaurant
1886,Leslie Jones,4.0,76,462.5657592737292,43.659195000000004,-79.329196,70,yelp,restaurant
1887,Hastings Snack Bar,4.5,43,510.72568415558,43.659195000000004,-79.329196,70,yelp,restaurant
1888,Tulia Osteria,4.5,2,736.4433582016171,43.659195000000004,-79.329196,70,yelp,restaurant
1889,Betty’s East,3.5,6,483.0913159345097,43.659195000000004,-79.329196,70,yelp,restaurant
1890,The Sidekick,4.5,31,683.1536515532642,43.659195000000004,-79.329196,70,yelp,restaurant
1891,Yaya Greek Bistro,4.0,82,479.54914513693177,43.659195000000004,-79.329196,70,yelp,restaurant
1892,Maru Japanese Bistro,4.0,20,731.3660337844065,43.659195000000004,-79.329196,70,yelp,restaurant
1893,Dave's Hot Chicken,4.0,23,585.8123115515498,43.659195000000004,-79.329196,70,yelp,restaurant
1894,Gusto 501,4.0,67,531.732941426666,43.651885,-79.3649,298,yelp,restaurant
1895,Madrina Bar y Tapas,4.0,153,484.26875050817955,43.651885,-79.3649,298,yelp,restaurant
1896,Reyna on King,4.0,39,275.5829324006457,43.651885,-79.3649,298,yelp,restaurant
1897,SeoulChild,5.0,1,247.36857337985737,43.651885,-79.3649,298,yelp,restaurant
1898,Motorino Citta,4.0,14,143.44126711806356,43.651885,-79.3649,298,yelp,restaurant
1899,Old Town Bodega,5.0,9,404.4097724345312,43.651885,-79.3649,298,yelp,restaurant
1900,Cluny Bistro & Boulangerie,3.5,651,581.6602141091333,43.651885,-79.3649,298,yelp,restaurant
1901,Henrietta Lane,4.5,14,375.97384412486286,43.651885,-79.3649,298,yelp,restaurant
1902,Amano Trattoria,4.5,28,816.2573528296789,43.651885,-79.3649,298,yelp,restaurant
1903,El Catrin Destileria,3.5,1038,530.4871168743226,43.651885,-79.3649,298,yelp,restaurant
1904,Cafe Oro Di Napoli,4.5,102,586.2671957532089,43.651885,-79.3649,298,yelp,restaurant
1905,Pearl Diver,4.0,632,714.5238511129553,43.651885,-79.3649,298,yelp,restaurant
1906,Mengrai Thai,4.0,301,294.9488758692987,43.651885,-79.3649,298,yelp,restaurant
1907,Cluck Clucks,4.5,292,254.0424758084322,43.651885,-79.3649,298,yelp,restaurant
1908,Banknote Bar,3.0,17,124.66721478440802,43.651885,-79.3649,298,yelp,restaurant
1909,Ardo Restaurant,4.0,110,302.8486426752229,43.651885,-79.3649,298,yelp,restaurant
1910,Cacao 70,3.5,212,391.36473675395325,43.651885,-79.3649,298,yelp,restaurant
1911,Mill Street Beer Hall,3.0,183,543.7210185443693,43.651885,-79.3649,298,yelp,restaurant
1912,King Solomon and Queen of Sheba,4.5,24,442.81248869778335,43.651885,-79.3649,298,yelp,restaurant
1913,Ladybug Wine Bar,5.0,3,816.6392246137517,43.651885,-79.3649,298,yelp,restaurant
1914,Dolce Bakery,4.0,9,403.27593992300524,43.682645,-79.377557,12,yelp,restaurant
1915,Raw Food Restaurant,0.0,0,740.1220063086452,43.682645,-79.377557,12,yelp,restaurant
1916,Black Camel,4.5,383,1120.374032370502,43.682645,-79.377557,12,yelp,restaurant
1917,Mineral,4.5,26,1106.774364031053,43.682645,-79.377557,12,yelp,restaurant
1918,Robot Boil House,4.0,22,1233.7229631898233,43.682645,-79.377557,12,yelp,restaurant
1919,El Tenedor,5.0,5,1222.5923153033254,43.682645,-79.377557,12,yelp,restaurant
1920,Happy Burger,4.5,17,1253.1529599800951,43.682645,-79.377557,12,yelp,restaurant
1921,RollStar Sushi,4.5,18,1264.40930836842,43.682645,-79.377557,12,yelp,restaurant
1922,Spring Café Bistro,0.0,0,1186.855156583033,43.682645,-79.377557,12,yelp,restaurant
1923,Tokyo Sushi,3.5,4,1228.402681828123,43.682645,-79.377557,12,yelp,restaurant
1924,Subway,2.0,1,1276.356211202533,43.682645,-79.377557,12,yelp,restaurant
1925,Monkey Sushi,2.5,8,1231.2960168286227,43.682645,-79.377557,12,yelp,restaurant
1926,Milou,4.0,27,465.94591497379395,43.6475,-79.43305555555554,258,yelp,restaurant
1927,Le Baratin,4.5,131,332.13863931682766,43.6475,-79.43305555555554,258,yelp,restaurant
1928,Good Fork,4.0,397,266.024461565973,43.6475,-79.43305555555554,258,yelp,restaurant
1929,The Federal,4.0,175,336.99395143669904,43.6475,-79.43305555555554,258,yelp,restaurant
1930,Nuna Kitchen & Bar,4.5,23,678.6532999709855,43.6475,-79.43305555555554,258,yelp,restaurant
1931,Antler Kitchen & Bar,4.5,289,316.09617807695116,43.6475,-79.43305555555554,258,yelp,restaurant
1932,Hawk & Chick,4.5,24,377.8578554960703,43.6475,-79.43305555555554,258,yelp,restaurant
1933,Sakai Bar,4.5,22,298.1941224631281,43.6475,-79.43305555555554,258,yelp,restaurant
1934,The Opium Bar,4.5,20,583.0297952689648,43.6475,-79.43305555555554,258,yelp,restaurant
1935,Lao Thai Restaurant,4.5,85,688.6628364648682,43.6475,-79.43305555555554,258,yelp,restaurant
1936,Imanishi Japanese Kitchen,4.0,107,577.2210096869708,43.6475,-79.43305555555554,258,yelp,restaurant
1937,La Chingada,4.5,61,746.5795356662952,43.6475,-79.43305555555554,258,yelp,restaurant
1938,Afrobeat Kitchen,5.0,4,896.743161871431,43.6475,-79.43305555555554,258,yelp,restaurant
1939,Ossington Stop,4.0,24,238.01282367097656,43.6475,-79.43305555555554,258,yelp,restaurant
1940,Pinata Tacos,3.5,6,284.35128122379405,43.6475,-79.43305555555554,258,yelp,restaurant
1941,Hanmoto,4.0,233,838.4928590164313,43.6475,-79.43305555555554,258,yelp,restaurant
1942,Viaggio,4.0,30,551.1814494581305,43.6475,-79.43305555555554,258,yelp,restaurant
1943,Daol Korean Restaurant,5.0,8,734.889318643936,43.6475,-79.43305555555554,258,yelp,restaurant
1944,Takht-e Tavoos,4.5,128,552.3969493029251,43.6475,-79.43305555555554,258,yelp,restaurant
1945,Founder,4.0,27,655.4494572881437,43.6475,-79.43305555555554,258,yelp,restaurant
1946,Mira,4.5,273,642.7872016995276,43.6494896,-79.393535,1200,yelp,restaurant
1947,Pai Northern Thai Kitchen,4.5,3503,429.9718835760046,43.6494896,-79.393535,1200,yelp,restaurant
1948,Aloette,4.5,305,221.10271428182068,43.6494896,-79.393535,1200,yelp,restaurant
1949,Holy Cow Japanese Steakhouse,4.5,163,179.40160492864933,43.6494896,-79.393535,1200,yelp,restaurant
1950,Byblos,4.5,912,486.12706866625786,43.6494896,-79.393535,1200,yelp,restaurant
1951,Gusto 101,4.0,1154,738.9754163853845,43.6494896,-79.393535,1200,yelp,restaurant
1952,Miss Likklemore's,4.5,17,507.35859585536457,43.6494896,-79.393535,1200,yelp,restaurant
1953,Khao San Road,4.0,1707,342.2781258186627,43.6494896,-79.393535,1200,yelp,restaurant
1954,The Haam,4.0,330,236.11482418945238,43.6494896,-79.393535,1200,yelp,restaurant
1955,Alo Restaurant,4.5,348,221.62167694459603,43.6494896,-79.393535,1200,yelp,restaurant
1956,Rikki Tikki,5.0,27,818.4592711014328,43.6494896,-79.393535,1200,yelp,restaurant
1957,Bar Chica,4.5,28,796.1700094847149,43.6494896,-79.393535,1200,yelp,restaurant
1958,Soluna Toronto,5.0,3,58.91156377241178,43.6494896,-79.393535,1200,yelp,restaurant
1959,Juicy Dumpling,4.5,637,517.3888477019906,43.6494896,-79.393535,1200,yelp,restaurant
1960,Peter Pan Bistro,3.5,196,37.09969006174707,43.6494896,-79.393535,1200,yelp,restaurant
1961,Town Crier Pub,4.0,245,320.5767106272978,43.6494896,-79.393535,1200,yelp,restaurant
1962,Ikkousha Ramen,4.5,314,395.02157609103347,43.6494896,-79.393535,1200,yelp,restaurant
1963,Kiin,4.0,220,237.60577181764782,43.6494896,-79.393535,1200,yelp,restaurant
1964,Yuugi Izakaya,4.5,83,700.7964738594679,43.6494896,-79.393535,1200,yelp,restaurant
1965,Minami Toronto,4.0,109,510.7036475908263,43.6494896,-79.393535,1200,yelp,restaurant
1966,Agio,4.5,191,532.3703205569801,43.671526,-79.44874,130,yelp,restaurant
1967,Love Chix,4.0,44,207.15620696284836,43.671526,-79.44874,130,yelp,restaurant
1968,Brasa Peruvian Kitchen,5.0,8,672.6072399178024,43.671526,-79.44874,130,yelp,restaurant
1969,North Of Brooklyn,4.0,44,811.5534820735971,43.671526,-79.44874,130,yelp,restaurant
1970,Rush Hour,4.5,48,665.3054711251216,43.671526,-79.44874,130,yelp,restaurant
1971,Rio 40 Restaurant,4.0,63,683.7200435514967,43.671526,-79.44874,130,yelp,restaurant
1972,Century Park Tavern,3.5,3,207.04998598448987,43.671526,-79.44874,130,yelp,restaurant
1973,A Ria Restaurante,4.0,2,573.74103175071,43.671526,-79.44874,130,yelp,restaurant
1974,Piri Piri Grill,3.5,52,592.386355529597,43.671526,-79.44874,130,yelp,restaurant
1975,The Sovereign,4.5,36,718.8421213250364,43.671526,-79.44874,130,yelp,restaurant
1976,King's Tacos,4.0,81,812.5225245283858,43.671526,-79.44874,130,yelp,restaurant
1977,Don Quixote,4.0,5,529.0008558405377,43.671526,-79.44874,130,yelp,restaurant
1978,Parallel,4.0,106,849.2644022062343,43.671526,-79.44874,130,yelp,restaurant
1979,Meta Dos Leitoes,4.5,7,842.7629355465166,43.671526,-79.44874,130,yelp,restaurant
1980,Lucia,4.0,11,855.0662845018202,43.671526,-79.44874,130,yelp,restaurant
1981,Koji Japanese Restaurant,4.5,38,763.2321882185968,43.671526,-79.44874,130,yelp,restaurant
1982,Burger Land,5.0,1,532.3703205569801,43.671526,-79.44874,130,yelp,restaurant
1983,El Sazón Mexicano,4.0,11,620.1953746109929,43.671526,-79.44874,130,yelp,restaurant
1984,Mattachioni,4.0,45,893.365120307965,43.671526,-79.44874,130,yelp,restaurant
1985,Defina Wood Fired,3.5,26,645.3118111326501,43.671526,-79.44874,130,yelp,restaurant
1986,Pai Northern Thai Kitchen,4.5,3503,553.5843836382983,43.6452972,-79.38279140000002,893,yelp,restaurant
1987,The Rabbit Hole,4.0,38,585.4094810049247,43.6452972,-79.38279140000002,893,yelp,restaurant
1988,Byblos,4.5,912,496.5489454569603,43.6452972,-79.38279140000002,893,yelp,restaurant
1989,Steam Whistle Biergarten,4.5,38,533.1728620802613,43.6452972,-79.38279140000002,893,yelp,restaurant
1990,Library Bar,4.0,128,164.88378455774975,43.6452972,-79.38279140000002,893,yelp,restaurant
1991,Amano Trattoria,4.5,28,809.5909580138058,43.6452972,-79.38279140000002,893,yelp,restaurant
1992,Taverna Mercatto,3.5,239,291.8961195425364,43.6452972,-79.38279140000002,893,yelp,restaurant
1993,The Butcher Chef,4.5,17,604.047067461024,43.6452972,-79.38279140000002,893,yelp,restaurant
1994,King Taps,4.0,406,380.9129906071082,43.6452972,-79.38279140000002,893,yelp,restaurant
1995,Reign Restaurant + Bar + Bakery,4.0,35,81.84358086986538,43.6452972,-79.38279140000002,893,yelp,restaurant
1996,Kellys Landing,3.5,206,26.779636412389827,43.6452972,-79.38279140000002,893,yelp,restaurant
1997,Richmond Station,4.5,908,732.1271465373896,43.6452972,-79.38279140000002,893,yelp,restaurant
1998,The Loose Moose,3.5,461,85.54700492964925,43.6452972,-79.38279140000002,893,yelp,restaurant
1999,Chefs Hall,4.0,322,567.86150618902,43.6452972,-79.38279140000002,893,yelp,restaurant
2000,Lee Chen Asian Bistro - King,4.0,207,393.9348708248857,43.6452972,-79.38279140000002,893,yelp,restaurant
2001,The Roof at SOCO,4.0,17,269.92549440469463,43.6452972,-79.38279140000002,893,yelp,restaurant
2002,Beerbistro,4.0,682,666.7686802938695,43.6452972,-79.38279140000002,893,yelp,restaurant
2003,Evviva Breakfast & Lunch,4.0,387,412.92808709769434,43.6452972,-79.38279140000002,893,yelp,restaurant
2004,Cactus Club Cafe,4.0,610,468.31421151589007,43.6452972,-79.38279140000002,893,yelp,restaurant
2005,Minami Toronto,4.0,109,484.1208368124847,43.6452972,-79.38279140000002,893,yelp,restaurant
2006,Mira,4.5,273,128.18371363619377,43.6452091,-79.3960744,766,yelp,restaurant
2007,Gusto 101,4.0,1154,341.535197932072,43.6452091,-79.3960744,766,yelp,restaurant
2008,Miss Likklemore's,4.5,17,59.163347294233304,43.6452091,-79.3960744,766,yelp,restaurant
2009,Pai Northern Thai Kitchen,4.5,3503,663.9259659221127,43.6452091,-79.3960744,766,yelp,restaurant
2010,Aloette,4.5,305,372.5227948269292,43.6452091,-79.3960744,766,yelp,restaurant
2011,Bar Chica,4.5,28,325.89830936377166,43.6452091,-79.3960744,766,yelp,restaurant
2012,Khao San Road,4.0,1707,238.53230870393952,43.6452091,-79.3960744,766,yelp,restaurant
2013,Byblos,4.5,912,690.5423115835379,43.6452091,-79.3960744,766,yelp,restaurant
2014,1 Kitchen Toronto,4.0,52,529.4038266508486,43.6452091,-79.3960744,766,yelp,restaurant
2015,Jacobs & Co. Steakhouse,4.5,616,158.59396876340796,43.6452091,-79.3960744,766,yelp,restaurant
2016,Ruby Soho,4.0,47,347.7539687206675,43.6452091,-79.3960744,766,yelp,restaurant
2017,Holy Cow Japanese Steakhouse,4.5,163,654.8400957942146,43.6452091,-79.3960744,766,yelp,restaurant
2018,Baro,3.5,193,82.70468721710616,43.6452091,-79.3960744,766,yelp,restaurant
2019,Buca,4.0,455,356.40539362876893,43.6452091,-79.3960744,766,yelp,restaurant
2020,Chubby's Jamaican Kitchen,4.0,356,374.09909585431177,43.6452091,-79.3960744,766,yelp,restaurant
2021,Lee,4.0,719,343.5487977064752,43.6452091,-79.3960744,766,yelp,restaurant
2022,The Haam,4.0,330,339.2581740744588,43.6452091,-79.3960744,766,yelp,restaurant
2023,Pink Sky,4.0,38,33.5997873807749,43.6452091,-79.3960744,766,yelp,restaurant
2024,Alo Restaurant,4.5,348,372.13443215685504,43.6452091,-79.3960744,766,yelp,restaurant
2025,Wvrst,4.0,834,413.5018930130455,43.6452091,-79.3960744,766,yelp,restaurant
2026,Milou,4.0,27,821.3356673602522,43.65555560000001,-79.43361111111112,236,yelp,restaurant
2027,The Federal,4.0,175,708.3659564939696,43.65555560000001,-79.43361111111112,236,yelp,restaurant
2028,Le Baratin,4.5,131,621.3269818742182,43.65555560000001,-79.43361111111112,236,yelp,restaurant
2029,Good Fork,4.0,397,631.4981538931287,43.65555560000001,-79.43361111111112,236,yelp,restaurant
2030,Gonzo Izakaya,4.5,22,595.369232820622,43.65555560000001,-79.43361111111112,236,yelp,restaurant
2031,Giulietta,4.0,137,530.9753263335141,43.65555560000001,-79.43361111111112,236,yelp,restaurant
2032,Sugo,4.5,276,759.2187453787724,43.65555560000001,-79.43361111111112,236,yelp,restaurant
2033,Burdock,3.5,85,555.2915945197344,43.65555560000001,-79.43361111111112,236,yelp,restaurant
2034,Antler Kitchen & Bar,4.5,289,692.9235314978768,43.65555560000001,-79.43361111111112,236,yelp,restaurant
2035,Takht-e Tavoos,4.5,128,346.99341400748057,43.65555560000001,-79.43361111111112,236,yelp,restaurant
2036,Sakai Bar,4.5,22,623.9936394562066,43.65555560000001,-79.43361111111112,236,yelp,restaurant
2037,Hawk & Chick,4.5,24,723.1240085034893,43.65555560000001,-79.43361111111112,236,yelp,restaurant
2038,Alma,4.0,26,570.0955793241337,43.65555560000001,-79.43361111111112,236,yelp,restaurant
2039,Bar Neon,4.0,73,606.9508937401422,43.65555560000001,-79.43361111111112,236,yelp,restaurant
2040,Oroshi Fish Co,4.5,20,545.3183270789295,43.65555560000001,-79.43361111111112,236,yelp,restaurant
2041,Ten,4.5,13,331.7253893729064,43.65555560000001,-79.43361111111112,236,yelp,restaurant
2042,Monte Bianco Italian Cuisine,4.5,3,596.7720960261036,43.65555560000001,-79.43361111111112,236,yelp,restaurant
2043,Pho Linh,4.0,245,353.7880067339271,43.65555560000001,-79.43361111111112,236,yelp,restaurant
2044,Wenona Craft Beer Lodge,4.0,44,531.3777477578583,43.65555560000001,-79.43361111111112,236,yelp,restaurant
2045,Ossington Stop,4.0,24,658.9479426973083,43.65555560000001,-79.43361111111112,236,yelp,restaurant
2046,Mineral,4.5,26,85.34624702828903,43.678077,-79.390328,226,yelp,restaurant
2047,Grandma Loves You,5.0,76,31.184780762315313,43.678077,-79.390328,226,yelp,restaurant
2048,Pantry,4.0,22,28.702467134250366,43.678077,-79.390328,226,yelp,restaurant
2049,Quanto Basta,3.5,45,75.55069418241222,43.678077,-79.390328,226,yelp,restaurant
2050,Avant Gout Restaurant,4.0,22,61.44664399689523,43.678077,-79.390328,226,yelp,restaurant
2051,Trattoria Nervosa,4.0,411,785.8521562229789,43.678077,-79.390328,226,yelp,restaurant
2052,Black Camel,4.5,383,139.13642891528994,43.678077,-79.390328,226,yelp,restaurant
2053,Sorrel,3.5,34,246.75761880476256,43.678077,-79.390328,226,yelp,restaurant
2054,The Rebel House,3.5,123,52.103693611038196,43.678077,-79.390328,226,yelp,restaurant
2055,Rosedale Diner,3.5,116,263.8094117366258,43.678077,-79.390328,226,yelp,restaurant
2056,Terroni,3.0,321,215.6308323395145,43.678077,-79.390328,226,yelp,restaurant
2057,Osteria Giulia,4.5,38,654.2058514382751,43.678077,-79.390328,226,yelp,restaurant
2058,Joso's,4.5,173,572.1302906961274,43.678077,-79.390328,226,yelp,restaurant
2059,Carens Rosedale,2.5,47,94.4591716059192,43.678077,-79.390328,226,yelp,restaurant
2060,Pisac Peruvian Bistro,4.5,29,655.5672309273513,43.678077,-79.390328,226,yelp,restaurant
2061,156 Cumberland,4.5,24,935.7417334074577,43.678077,-79.390328,226,yelp,restaurant
2062,The Oxley,4.0,184,862.9474832011135,43.678077,-79.390328,226,yelp,restaurant
2063,Sash,4.0,16,418.60955496755616,43.678077,-79.390328,226,yelp,restaurant
2064,Portici,4.0,86,623.0727257173825,43.678077,-79.390328,226,yelp,restaurant
2065,Taline,4.0,5,638.5100122709082,43.678077,-79.390328,226,yelp,restaurant
